1HisotryHomeWinRatio,1HistoryAwayWinRatio,1awayGainPoins,1awayLosePoins,1homeGainPoins,1homeLosePoins,2promotion,Season,Team,firstPlay,inPlayoff,inPlayoff_prediction,playoff_ratio,
5,5,0,0,0,0,0,1949,INJ,1,FALSE,FALSE,0.666666667,0
58.62068966,42.85714286,5.5,5.071428571,5.551724138,5.517241379,2,1949,SLB,0,TRUE,TRUE,0.666666667,0
5,5,0,0,0,0,0,1949,FTW,1,FALSE,FALSE,0.666666667,0
40,48.27586207,3.586206897,3.931034483,5.866666667,6.166666667,2,1949,NYK,0,TRUE,TRUE,0.666666667,0
66.66666667,27.5862069,6.24137931,6,8.2,7,1,1949,WCP,0,TRUE,TRUE,0.666666667,0
48.27586207,43.33333333,3.866666667,3.133333333,7.068965517,5.862068966,2,1949,PHW,0,TRUE,TRUE,0.666666667,0
6.896551724,13.79310345,8.931034483,11.48275862,0.724137931,1.482758621,0,1949,PRO,0,FALSE,FALSE,0.666666667,0
48.27586207,22.22222222,7.407407407,7.222222222,3.517241379,4,1,1949,BOS,0,FALSE,TRUE,0.666666667,1
55.17241379,42.85714286,4.214285714,3.535714286,6.965517241,6.620689655,1,1949,BAB,0,TRUE,TRUE,0.666666667,0
5,5,0,0,0,0,0,1949,MNL,1,TRUE,FALSE,0.666666667,1
58.33333333,45.16129032,2.548387097,2.483870968,4.791666667,5.291666667,2,1949,CHS,0,TRUE,TRUE,0.666666667,0
5,5,0,0,0,0,0,1949,ROC,1,TRUE,FALSE,0.666666667,1
5,5,0,0,0,0,0,1950,TRI,1,TRUE,FALSE,0.705882353,1
5,5,0,0,0,0,0,1950,DNN,1,FALSE,FALSE,0.705882353,0
66.66666667,48.57142857,4.628571429,4.4,9.041666667,7.458333333,2,1950,CHS,0,TRUE,TRUE,0.705882353,0
62.06896552,38.23529412,3.970588235,3.617647059,6.034482759,6.206896552,2,1950,NYK,0,TRUE,TRUE,0.705882353,0
70.58823529,60.60606061,2.151515152,3.121212121,9.735294118,10.14705882,1,1950,ROC,0,TRUE,TRUE,0.705882353,0
5,5,0,0,0,0,0,1950,SHE,1,TRUE,FALSE,0.705882353,1
5,5,0,0,0,0,0,1950,INO,1,TRUE,FALSE,0.705882353,1
54.83870968,29.41176471,7.941176471,7.794117647,4.258064516,2.870967742,2,1950,SLB,0,FALSE,TRUE,0.705882353,1
63.33333333,28.125,5.9375,5.9375,6.2,5.9,2,1950,PHW,0,TRUE,TRUE,0.705882353,0
78.78787879,47.05882353,5.852941176,5.441176471,12.72727273,10.06060606,1,1950,MNL,0,TRUE,TRUE,0.705882353,0
67.64705882,50,5.166666667,5.566666667,8.441176471,8.794117647,1,1950,WCP,0,TRUE,TRUE,0.705882353,0
54.83870968,33.33333333,3.727272727,4.181818182,6.838709677,4.870967742,2,1950,BAB,0,FALSE,TRUE,0.705882353,1
5,5,0,0,0,0,0,1950,WAT,1,FALSE,FALSE,0.705882353,0
5,5,0,0,0,0,0,1950,AND,1,TRUE,FALSE,0.705882353,1
65.38461538,21.21212121,7.242424242,7.181818182,5.730769231,4.346153846,1,1950,BOS,0,FALSE,TRUE,0.705882353,1
44.11764706,14.70588235,4.470588235,9,4.529411765,4.676470588,0,1950,FTW,0,TRUE,TRUE,0.705882353,0
5,5,0,0,0,0,0,1950,SYR,1,TRUE,FALSE,0.705882353,1
97.05882353,50,5.382352941,4.529411765,15.26470588,11.70588235,2,1951,ROC,0,TRUE,TRUE,0.727272727,0
110.5263158,66.66666667,14.46666667,15.53333333,11.26315789,12.47368421,2,1951,WCP,0,FALSE,FALSE,0.727272727,0
75,35.29411765,6.5,6.294117647,12.125,11.96875,1,1951,INO,0,TRUE,TRUE,0.727272727,0
82.35294118,37.5,8.65625,8.84375,9.588235294,8.970588235,1,1951,FTW,0,TRUE,TRUE,0.727272727,0
40,15.15151515,7.212121212,9.272727273,6.066666667,6.133333333,0,1951,BOS,0,TRUE,TRUE,0.727272727,0
50,28.57142857,9.25,12.46428571,4.65625,4.625,1,1951,BAB,0,FALSE,FALSE,0.727272727,0
100,54.54545455,4.848484848,4.909090909,16.1875,2.375,2,1951,MNL,0,TRUE,TRUE,0.727272727,0
100,45.45454545,4.03030303,4,13.93939394,8.727272727,1,1951,SYR,0,TRUE,TRUE,0.727272727,0
57.14285714,19.35483871,8.483870968,8.483870968,6.4,6.428571429,1,1951,TRI,0,FALSE,TRUE,0.727272727,1
70.37037037,50,5.861111111,5.888888889,7.777777778,7.888888889,2,1951,NYK,0,TRUE,TRUE,0.727272727,0
45.45454545,25,10.28125,10.6875,5,3.666666667,2,1951,PHW,0,TRUE,FALSE,0.727272727,1
87.87878788,40,6.466666667,6.533333333,10.45454545,9.545454545,2,1952,ROC,0,TRUE,TRUE,0.8,0
62.5,16,9.28,12.72,7.96875,8,0,1952,BAB,0,FALSE,FALSE,0.8,0
67.64705882,30,4.8,8.166666667,9.441176471,9.323529412,2,1952,SYR,0,TRUE,TRUE,0.8,0
81.81818182,15.625,7.3125,11.21875,8.363636364,7.454545455,2,1952,FTW,0,TRUE,TRUE,0.8,0
64.51612903,34.48275862,12.34482759,12.72413793,6.35483871,6.290322581,2,1952,INO,0,TRUE,FALSE,0.8,1
96.66666667,36.36363636,5.181818182,5.151515152,13.93333333,12.53333333,2,1952,MNL,0,TRUE,TRUE,0.8,0
90.32258065,35.48387097,6.064516129,5.935483871,11.83870968,8.129032258,2,1952,PHW,0,TRUE,TRUE,0.8,0
5,5,0,0,0,0,0,1952,MIH,1,FALSE,FALSE,0.8,0
88,32.35294118,6.823529412,7.441176471,9.84,9.2,2,1952,NYK,0,TRUE,TRUE,0.8,0
86.20689655,33.33333333,8.733333333,9.766666667,7.275862069,7.344827586,1,1952,BOS,0,TRUE,TRUE,0.8,0
73.52941176,13.79310345,2.724137931,10.5862069,7.352941176,6.911764706,2,1953,INO,0,TRUE,TRUE,0.8,0
88,35.48387097,5.967741935,5.580645161,11.88,12.32,2,1953,BOS,0,TRUE,TRUE,0.8,0
77.41935484,41.93548387,4.838709677,4.870967742,12.09677419,10.06451613,2,1953,MNL,0,TRUE,TRUE,0.8,0
133.3333333,18.75,8.3125,9.40625,11.33333333,11.38888889,2,1953,PHW,0,FALSE,TRUE,0.8,1
72.97297297,40,5.166666667,4.8,9.324324324,9.486486486,2,1953,SYR,0,TRUE,TRUE,0.8,0
80,40,4.233333333,4.166666667,9.571428571,9.914285714,2,1953,ROC,0,TRUE,TRUE,0.8,0
64.70588235,21.42857143,7.785714286,10.17857143,5.911764706,5.411764706,2,1953,FTW,0,TRUE,TRUE,0.8,0
34.7826087,9.375,7.34375,8.9375,2.086956522,2.52173913,0,1953,MIH,0,FALSE,FALSE,0.8,0
77.77777778,41.37931034,7.206896552,7,7.444444444,0.666666667,2,1953,NYK,0,TRUE,TRUE,0.8,0
53.125,8.333333333,9.625,16.125,3.3125,3.6875,0,1953,BAB,0,TRUE,FALSE,0.8,1
56,16.66666667,7,10.83333333,4.64,4.84,0,1954,MIH,0,FALSE,FALSE,0.666666667,0
100,57.14285714,4.857142857,4.785714286,13.14285714,10.03571429,2,1954,MNL,0,TRUE,TRUE,0.666666667,0
30,3.846153846,5.653846154,15.03846154,1.6,1.85,1,1954,PHW,0,FALSE,FALSE,0.666666667,0
100,33.33333333,7.633333333,7.166666667,12.05714286,8.628571429,2,1954,SYR,0,TRUE,TRUE,0.666666667,0
78.78787879,46.42857143,5.785714286,6.142857143,8.303030303,8,2,1954,ROC,0,TRUE,TRUE,0.666666667,0
40,12,12.24,13.28,4.8,3.933333333,1,1954,BAB,0,FALSE,FALSE,0.666666667,0
85.18518519,53.57142857,4.821428571,5.071428571,11.96296296,12.48148148,2,1954,NYK,0,TRUE,TRUE,0.666666667,0
87.5,37.5,5.84375,6.0625,9.541666667,6.958333333,2,1954,BOS,0,TRUE,TRUE,0.666666667,0
89.28571429,27.5862069,5.482758621,6.517241379,7.821428571,6.75,2,1954,FTW,0,TRUE,TRUE,0.666666667,0
67.64705882,52.17391304,7.391304348,8.391304348,7,6.352941176,2,1955,ROC,0,TRUE,TRUE,0.75,0
66.66666667,37.93103448,7.965517241,8.517241379,9.148148148,6.740740741,2,1955,BOS,0,TRUE,TRUE,0.75,0
70.37037037,57.69230769,5.423076923,6.230769231,6.296296296,6.148148148,2,1955,NYK,0,TRUE,TRUE,0.75,0
88.46153846,46.42857143,5.107142857,6.678571429,9.769230769,9.076923077,2,1955,MNL,0,TRUE,TRUE,0.75,0
64.70588235,19.23076923,8.923076923,8.884615385,7.352941176,3.941176471,0,1955,MIH,0,FALSE,FALSE,0.75,0
66.66666667,40.74074074,6.518518519,7.555555556,6.866666667,7.2,2,1955,FTW,0,TRUE,TRUE,0.75,0
72.97297297,37.93103448,4.586206897,4.551724138,11.37837838,9.675675676,2,1955,SYR,0,TRUE,TRUE,0.75,0
52.38095238,22.58064516,5.419354839,5.806451613,3.142857143,3.476190476,0,1955,PHW,0,FALSE,TRUE,0.75,1
81.81818182,42.85714286,7.214285714,7.214285714,9.242424242,9.272727273,2,1956,SYR,0,TRUE,TRUE,0.75,0
85.18518519,41.37931034,4.482758621,5.896551724,9.259259259,9.259259259,2,1956,FTW,0,TRUE,TRUE,0.75,0
59.375,14.81481481,6.666666667,7.111111111,4.125,4.0625,2,1956,ROC,0,FALSE,TRUE,0.75,1
60,27.5862069,4.793103448,4.75862069,4.166666667,3.466666667,2,1956,NYK,0,FALSE,TRUE,0.75,1
5,5,0,0,0,0,0,1956,STL,1,TRUE,FALSE,0.75,1
73.07692308,44.44444444,4.740740741,4.62962963,5.961538462,6.038461538,2,1956,MNL,0,TRUE,TRUE,0.75,0
77.77777778,20.68965517,5.586206897,6.931034483,7.703703704,7,2,1956,BOS,0,TRUE,TRUE,0.75,0
53.57142857,22.58064516,4.419354839,6.322580645,4.571428571,4,0,1956,PHW,0,TRUE,TRUE,0.75,0
45.16129032,57.14285714,6.321428571,5.392857143,4.483870968,3.096774194,1,1957,NYK,0,FALSE,TRUE,0.75,1
71.42857143,40.625,4,6.25,9.107142857,8.642857143,2,1957,BOS,0,TRUE,TRUE,0.75,0
63.88888889,36,5.56,7.76,7.027777778,6.805555556,2,1957,SYR,0,TRUE,TRUE,0.75,0
80.76923077,41.17647059,4.029411765,5.352941176,10.26923077,9.153846154,1,1957,PHW,0,TRUE,TRUE,0.75,0
53.125,24,8.04,9.72,4.28125,4.03125,1,1957,ROC,0,FALSE,TRUE,0.75,1
67.85714286,34.48275862,4.689655172,5.24137931,7.607142857,8.535714286,2,1957,FTW,0,TRUE,TRUE,0.75,0
55.55555556,38.70967742,6.935483871,6.838709677,5.592592593,5.074074074,1,1957,STL,0,TRUE,TRUE,0.75,0
53.84615385,20,7.166666667,8.333333333,6.5,4.230769231,2,1957,MNL,0,TRUE,TRUE,0.75,0
54.83870968,35.71428571,7.75,7.857142857,5.677419355,5.677419355,2,1958,STL,0,TRUE,TRUE,0.75,0
82.75862069,40.625,3.1875,3.3125,12.20689655,11.20689655,2,1958,BOS,0,TRUE,TRUE,0.75,0
66.66666667,30,7.3,8.1,7,7.2,0,1958,NYK,0,FALSE,TRUE,0.75,1
5,5,0,0,0,0,0,1958,DET,1,TRUE,FALSE,0.75,1
76.47058824,31.03448276,7.24137931,8.310344828,6.176470588,6.323529412,2,1958,SYR,0,TRUE,TRUE,0.75,0
75,18.75,4.90625,6.84375,9.535714286,8.107142857,2,1958,PHW,0,TRUE,TRUE,0.75,0
5,5,0,0,0,0,0,1958,CIN,1,TRUE,FALSE,0.75,1
56.66666667,22.22222222,9.851851852,9.703703704,5.2,3.266666667,2,1958,MNL,0,FALSE,TRUE,0.75,1
82.35294118,26.66666667,5.533333333,7.333333333,11.20588235,10.14705882,2,1959,SYR,0,TRUE,TRUE,0.75,0
46.66666667,44.82758621,7.103448276,7.448275862,4.6,4.833333333,1,1959,DET,0,TRUE,TRUE,0.75,0
59.09090909,15.38461538,10.15384615,13.38461538,5.363636364,5.681818182,1,1959,MNL,0,TRUE,FALSE,0.75,1
60.71428571,35.71428571,9.178571429,8.928571429,7.392857143,5.464285714,1,1959,CIN,0,FALSE,TRUE,0.75,1
74.19354839,31.03448276,4.793103448,6.862068966,8.032258065,8.193548387,2,1959,STL,0,TRUE,TRUE,0.75,0
56.25,35.48387097,5.741935484,5.677419355,6.1875,4.78125,0,1959,NYK,0,TRUE,TRUE,0.75,0
83.33333333,60,5.533333333,5.466666667,11.93333333,12,2,1959,BOS,0,TRUE,TRUE,0.75,0
58.62068966,33.33333333,8.727272727,8.909090909,7.517241379,7.586206897,2,1959,PHW,0,FALSE,TRUE,0.75,1
96.2962963,44.11764706,3.176470588,3.794117647,13.48148148,14.2962963,2,1960,BOS,0,TRUE,TRUE,0.75,0
28.125,12,15.12,16.72,2.71875,2.90625,1,1960,CIN,0,FALSE,FALSE,0.75,0
55.55555556,29.03225806,6.709677419,6.677419355,6.62962963,6.814814815,1,1960,MNL,0,TRUE,TRUE,0.75,0
41.93548387,25,8.15625,8,5,5.032258065,2,1960,DET,0,TRUE,TRUE,0.75,0
63.63636364,50,6.133333333,5.4,6.727272727,6.727272727,1,1960,NYK,0,FALSE,TRUE,0.75,1
64.51612903,25,10.03125,9.84375,5,1.838709677,1,1960,PHW,0,TRUE,FALSE,0.75,1
57.14285714,37.5,4.0625,4.15625,9.657142857,9.714285714,2,1960,SYR,0,TRUE,TRUE,0.75,0
84.84848485,42.42424242,6.151515152,6.090909091,9.727272727,3.424242424,2,1960,STL,0,TRUE,TRUE,0.75,0
30.3030303,12.90322581,8.612903226,9.419354839,3.03030303,3.242424242,0,1961,CIN,0,FALSE,FALSE,0.75,0
5,5,0,0,0,0,0,1961,LAK,1,TRUE,FALSE,0.75,1
39.39393939,31.25,4,6.71875,5.606060606,5.454545455,1,1961,NYK,0,FALSE,TRUE,0.75,1
82.35294118,38.70967742,6.903225806,7.096774194,10.26470588,6.029411765,2,1961,SYR,0,TRUE,TRUE,0.75,0
80.64516129,34.28571429,6.371428571,7.571428571,8.290322581,7.193548387,1,1961,PHW,0,TRUE,TRUE,0.75,0
89.28571429,71.42857143,3.114285714,4.171428571,12.53571429,10.57142857,2,1961,BOS,0,TRUE,TRUE,0.75,0
54.83870968,32,9.36,10.8,6.419354839,5.935483871,2,1961,DET,0,TRUE,TRUE,0.75,0
82.35294118,37.14285714,7.2,7,9.970588235,8.117647059,2,1961,STL,0,TRUE,TRUE,0.75,0
58.06451613,23.52941176,5.911764706,6.117647059,5.419354839,5.483870968,1,1962,LAK,0,TRUE,TRUE,0.666666667,0
75,32.5,4.15,5.55,7.125,6.03125,2,1962,PHW,0,TRUE,TRUE,0.666666667,0
28.57142857,25.92592593,11.14814815,11.92592593,1.742857143,2.142857143,0,1962,NYK,0,FALSE,FALSE,0.666666667,0
5,5,0,0,0,0,0,1962,CHP,1,FALSE,FALSE,0.666666667,0
82.85714286,40.54054054,6.567567568,6.702702703,11.4,10.45714286,2,1962,STL,0,FALSE,TRUE,0.666666667,1
55.88235294,34.375,7.375,7.3125,5,5.323529412,0,1962,CIN,0,TRUE,FALSE,0.666666667,1
60.52631579,25.80645161,6.161290323,7.322580645,9.710526316,9.763157895,2,1962,SYR,0,TRUE,TRUE,0.666666667,0
75,61.53846154,3.333333333,3.282051282,11.10714286,10.17857143,2,1962,BOS,0,TRUE,TRUE,0.666666667,0
66.66666667,13.79310345,10.82758621,10.34482759,6.1,5.7,2,1962,DET,0,TRUE,FALSE,0.666666667,1
55.55555556,9.090909091,12.15151515,12.81818182,4.972222222,4.194444444,0,1963,NYK,0,FALSE,FALSE,0.666666667,0
5,5,0,0,0,0,0,1963,CHZ,1,FALSE,FALSE,0.666666667,0
74.28571429,48.64864865,2.513513514,3.243243243,7.514285714,6.485714286,2,1963,LAK,0,TRUE,TRUE,0.666666667,0
53.33333333,31.03448276,7.827586207,7.931034483,5.566666667,6.1,2,1963,DET,0,TRUE,TRUE,0.666666667,0
76.66666667,70.27027027,4.702702703,4.189189189,14.7,9.866666667,2,1963,BOS,0,TRUE,TRUE,0.666666667,0
51.35135135,23.52941176,7.764705882,10.76470588,6.054054054,6.216216216,1,1963,STL,0,TRUE,TRUE,0.666666667,0
60,40.54054054,5.162162162,5.378378378,7.342857143,7.457142857,1,1963,CIN,0,TRUE,TRUE,0.666666667,0
71.42857143,35.29411765,7.647058824,8.264705882,12.2,11.37142857,2,1963,SYR,0,TRUE,TRUE,0.666666667,0
5,5,0,0,0,0,0,1963,SFW,1,FALSE,FALSE,0.666666667,0
45.16129032,28.57142857,6.971428571,7.971428571,4.806451613,4.161290323,2,1964,DET,0,FALSE,TRUE,0.666666667,1
5,5,0,0,0,0,0,1964,PHI,1,TRUE,FALSE,0.666666667,1
5,5,0,0,0,0,0,1964,BAL,1,FALSE,FALSE,0.666666667,0
83.33333333,52.5,2.475,2.375,11.9,10.03333333,2,1964,BOS,0,TRUE,TRUE,0.666666667,0
76.92307692,38.88888889,7.055555556,7.222222222,7.820512821,5.923076923,1,1964,STL,0,TRUE,TRUE,0.666666667,0
61.53846154,40.54054054,6.540540541,6.297297297,6.282051282,5.512820513,2,1964,CIN,0,TRUE,TRUE,0.666666667,0
37.14285714,13.88888889,9.722222222,12.55555556,3.714285714,3.971428571,0,1964,NYK,0,FALSE,FALSE,0.666666667,0
75.67567568,55.55555556,3,4.416666667,8.837837838,9.054054054,2,1964,LAK,0,TRUE,TRUE,0.666666667,0
41.02564103,28.94736842,6.394736842,6.710526316,4.282051282,4.128205128,0,1964,SFW,0,TRUE,FALSE,0.666666667,1
76.92307692,36.36363636,9.96969697,10.78787879,8,8.192307692,1,1965,PHI,0,TRUE,TRUE,0.666666667,0
30,21.875,13.21875,13.8125,2.1,1.933333333,1,1965,DET,0,FALSE,FALSE,0.666666667,0
27.77777778,28.125,11.3125,12.0625,3.055555556,3.194444444,0,1965,NYK,0,FALSE,FALSE,0.666666667,0
63.15789474,40.54054054,7.513513514,7.432432432,8.526315789,7.657894737,2,1965,LAK,0,TRUE,TRUE,0.666666667,0
52.63157895,23.52941176,4.441176471,7.5,5.289473684,5.052631579,0,1965,BAL,0,TRUE,FALSE,0.666666667,1
64.1025641,57.89473684,4.421052632,4,10.05128205,9.974358974,1,1965,SFW,0,FALSE,TRUE,0.666666667,1
67.5,53.125,5.875,6.3125,7.95,7.675,2,1965,STL,0,TRUE,TRUE,0.666666667,0
86.48648649,50,4.5,4.868421053,10.86486486,9.621621622,2,1965,CIN,0,TRUE,TRUE,0.666666667,0
86.66666667,60.52631579,3.736842105,3.605263158,12.4,10.06666667,2,1965,BOS,0,TRUE,TRUE,0.666666667,0
29.41176471,21.42857143,13.85714286,13.35714286,2.970588235,3.617647059,1,1966,SFW,0,FALSE,FALSE,0.666666667,0
64.1025641,61.76470588,4.823529412,5.117647059,6.820512821,7.179487179,2,1966,LAK,0,TRUE,TRUE,0.666666667,0
80.55555556,48.57142857,6.457142857,6.857142857,9.083333333,8.527777778,2,1966,CIN,0,TRUE,TRUE,0.666666667,0
